variant,case_id,complexity,category,P@5,R@5,F1@5,nDCG@5,MAP,MRR,rank_changed_at5,mean_abs_score_delta,n_detected_problems,h2l_mean_top5
w/o IDF Specificity,DISABLED_009_PAR_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.10877655751775396,2,0.9649875480000002
w/o IDF Specificity,DISABLED_010_PAR_01,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.3097707459558098,4,1.8337358160000001
w/o IDF Specificity,HOMELESS_002_PAR_01,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.43067655807339306,0.25,0.25,False,0.09821593725201176,2,0.818916782
w/o IDF Specificity,MENTAL_001_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6097426926720908,0.5682539682539682,1.0,False,0.5330866569592988,4,3.555201952
w/o IDF Specificity,MENTAL_003_PAR_01,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.030166386011155785,1,0.42322748799999993
w/o IDF Specificity,MENTAL_008_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.7350436696913742,7,4.499153762
w/o IDF Specificity,MENTAL_010_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.22401875342322686,4,1.510111306
w/o IDF Specificity,SUBSTANCE_002_PAR_01,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.2357096147455975,7,7.15144251
w/o IDF Specificity,SUBSTANCE_003_PAR_01,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,False,0.030871592032225437,1,0.407753082
w/o IDF Specificity,NCD_001_PAR_01,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.024438036236430496,1,0.419696072
w/o IDF Specificity,NCD_009_PAR_01,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.02943321423809692,1,0.38592975799999996
w/o IDF Specificity,NCD_010_PAR_01,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5585333513612255,5,3.3992542040000004
